event,gender,clas_s,heat,typ,wind,name,year,position,school,mark,points
3000 Meter Run,Girls,Open,,Finals,,Sasha-gaye Whyte,14,4,Vere Technical High,10:29.97x,5
3000 Meter Run,Girls,Open,,Finals,,Lisa Buchanan,14,5,Holmwood Tech,10:33.28x,4
3000 Meter Run,Girls,Open,,Finals,,Emily Coley,14,6,Hydel High,10:41.09x,3
3000 Meter Run,Girls,Open,,Finals,,Monifa Green,14,7,Hydel High,10:41.11x,2
3000 Meter Run,Girls,Open,,Finals,,Aleitha Mclaughlin,14,8,St. Elizabet,10:51.41x,1
3000 Meter Run,Girls,Open,,Finals,,Renee Gamon,14,9,B. B. Coke High,10:58.13x,0
3000 Meter Run,Girls,Open,,Finals,,Ivaney Robotham,14,10,Kellits High,10:59.68x,0
3000 Meter Run,Girls,Open,,Finals,,Monique Mcpherson,14,11,St. Jago High,11:09.90x,0
3000 Meter Run,Girls,Open,,Finals,,Asshanni Robb,14,12,Edwin Allen High,11:16.13x,0
3000 Meter Run,Girls,Open,,Finals,,Mayeshie Mead,14,13,Bellefield High,11:18.36x,0
3000 Meter Run,Girls,Open,,Finals,,Aniesha Black,14,14,Glengoffe High,11:23.33x,0
3000 Meter Run,Girls,Open,,Finals,,Conangela Senior,14,15,St. Jago High,11:28.35x,0
3000 Meter Run,Girls,Open,,Finals,,Alvina Howell,14,16,Edwin Allen High,11:32.19x,0
3000 Meter Run,Girls,Open,,Finals,,Kacey-ann Harris,14,17,Spaldings High,11:36.03x,0
5000 Meter Run,Boys,Open,,Finals,,Obrian Frith,14,1,Holmwood Tech,15:31.71x,9
5000 Meter Run,Boys,Open,,Finals,,Shane Buchanan,14,2,Kingston College,15:38.12x,7
5000 Meter Run,Boys,Open,,Finals,,Garfield Gordon,14,3,Mavis Bank High,15:42.63x,6
5000 Meter Run,Boys,Open,,Finals,,Romario Foote,14,4,Kingston College,15:45.78x,5
5000 Meter Run,Boys,Open,,Finals,,Larone Haye,14,5,St. Jago High,16:04.12x,4
5000 Meter Run,Boys,Open,,Finals,,Winston Freeman,14,6,Bellefield High,16:07.30x,3
5000 Meter Run,Boys,Open,,Finals,,Leon Cameron,14,7,Tacius Golding High,16:23.40x,2
5000 Meter Run,Boys,Open,,Finals,,Kemar Dixon,14,8,Bellefield High,16:26.83x,1
5000 Meter Run,Boys,Open,,Finals,,Anthony Edwards,14,9,Thompson Town High,16:30.42x,0
5000 Meter Run,Boys,Open,,Finals,,David Rojohn,14,10,St. Thomas Tech,16:34.11x,0
5000 Meter Run,Boys,Open,,Finals,,Javaun Newman,14,11,Holmwood Tech,16:56.58x,0
5000 Meter Run,Boys,Open,,Finals,,Webston Pennant,14,12,St. Jago High,17:30.04x,0
5000 Meter Run,Boys,Open,,Finals,,Kenardo Bernard,14,--,Tacky High,DNFx,0
5000 Meter Run,Boys,Open,,Finals,,Damar Hylton,14,--,Petersfield High,DNFx,0
100 Meter Dash,Girls,3,,Finals,0.8,Theianna-Lee Terrelonge,22,1,Edwin Allen High,11.60x,9
100 Meter Dash,Girls,3,,Finals,0.8,Camoy Binger,22,2,St. Jago High,11.73x,7
100 Meter Dash,Girls,3,,Finals,0.8,Shemonique Hazle,22,3,Hydel High,11.75x,6
100 Meter Dash,Girls,3,,Finals,0.8,Bryana Davidson,22,4,St. Jago High,11.97x,5
100 Meter Dash,Girls,3,,Finals,0.8,Tiana Marshall,22,5,Wolmer's Gir,12.00x,4
100 Meter Dash,Girls,3,,Finals,0.8,Shevi-Anne Shim,22,6,Immaculate C,12.06x,3
100 Meter Dash,Girls,3,,Finals,0.8,Abrina Wright,22,7,Holmwood Technical,12.19x,2
100 Meter Dash,Girls,3,,Finals,0.8,Tianna Rhoomes,22,8,St. Mary High,12.21x,1
100 Meter Dash,Girls,1,,Finals,-2.8,Tina Clayton,22,1,Edwin Allen High,11.23x,9
100 Meter Dash,Girls,1,,Finals,-2.8,Brianna Lyston,22,2,Hydel High,11.26x,7
100 Meter Dash,Girls,1,,Finals,-2.8,Tia Clayton,22,3,Edwin Allen High,11.47x,6
100 Meter Dash,Girls,1,,Finals,-2.8,Alexis James,22,4,Petersfield High,11.71x,5
100 Meter Dash,Girls,1,,Finals,-2.8,Shenese Walker,22,5,St. Jago High,11.85x,4
100 Meter Dash,Girls,1,,Finals,-2.8,Oneka Wilson,22,6,Hydel High,11.96x,3
100 Meter Dash,Girls,1,,Finals,-2.8,Janela Spencer,22,7,Manchester High,12.10x,2
100 Meter Dash,Boys,2,,Finals,-0.7,Anthony Miller,22,1,Jamaica College,10.76x,9
100 Meter Dash,Boys,2,,Finals,-0.7,Gary Card,22,2,Wolmer's Boy,10.76x,7
100 Meter Dash,Boys,2,,Finals,-0.7,Jason Lewis,22,3,Camperdown High,10.84x,6
100 Meter Dash,Boys,2,,Finals,-0.7,Marvin Patterson,22,4,Kingston College,10.85x,5
100 Meter Dash,Boys,2,,Finals,-0.7,Shaquane Gordon,22,5,Calabar High,10.88x,4
100 Meter Dash,Boys,2,,Finals,-0.7,Kawayne Kelly,22,6,St. Jago High,10.92x,3
100 Meter Dash,Boys,2,,Finals,-0.7,Romario Hines,22,7,Spot Valley High,11.01x,2
100 Meter Dash,Boys,2,,Finals,-0.7,Omarion Barrett,22,--,Steer Town Academy,FSx,0
100 Meter Dash,Girls,2,,Finals,1.2,Kerrica Hill,22,1,Hydel High,11.16Rx,9
100 Meter Dash,Girls,2,,Finals,1.2,Alana Reid,22,2,Hydel High,11.22x,7
100 Meter Dash,Girls,2,,Finals,1.2,Carleta Bernard,22,3,Mount Alvernia High,11.44x,6
100 Meter Dash,Girls,2,,Finals,1.2,Mickaila Haisley,22,4,Immaculate C,11.51x,5
100 Meter Dash,Girls,2,,Finals,1.2,Mickayla Gardener,22,5,Wolmer's Gir,11.67x,4
100 Meter Dash,Girls,2,,Finals,1.2,Asharria Ulett,22,6,St. Catherine High,11.67x,3
100 Meter Dash,Girls,2,,Finals,1.2,Doniellia Lewis,22,7,Edwin Allen High,11.85x,2
100 Meter Dash,Girls,2,,Finals,1.2,Kaycian Johnson,22,8,St. Catherine High,11.89x,1
100 Meter Dash,Boys,1,,Finals,-0.6,Bryan Levell,22,1,Edwin Allen High,10.25x,9
100 Meter Dash,Boys,1,,Finals,-0.6,Jeevan Newby,22,2,Kingston College,10.26x,7
100 Meter Dash,Boys,1,,Finals,-0.6,Andre Daley,22,3,Herbert Morr,10.33x,6
100 Meter Dash,Boys,1,,Finals,-0.6,Sandrey Davison,22,4,St. Catherine High,10.40x,5
100 Meter Dash,Boys,1,,Finals,-0.6,Ricquan Graham,22,5,Wolmer's Boy,10.44x,4
100 Meter Dash,Boys,1,,Finals,-0.6,Bouwahjgie Nkrumie,22,6,Kingston College,10.49x,3
100 Meter Dash,Boys,1,,Finals,-0.6,Jaiden Reid,22,7,Jamaica College,10.56x,2
100 Meter Dash,Boys,1,,Finals,-0.6,Orlando Wint,22,8,St. Elizabet,10.61x,1
100 Meter Dash,Girls,4,,Finals,1.5,Natrece East,22,1,Wolmer's Gir,11.81x,9
100 Meter Dash,Girls,4,,Finals,1.5,Moesha Gayle,22,2,Edwin Allen High,12.03x,7
100 Meter Dash,Girls,4,,Finals,1.5,Janelia Williams,22,3,Excelsior High,12.10x,6
100 Meter Dash,Girls,4,,Finals,1.5,Kedoya Lindo,22,4,Immaculate C,12.14x,5
100 Meter Dash,Girls,4,,Finals,1.5,Ackeelah White,22,5,St. Catherine High,12.21x,4
100 Meter Dash,Girls,4,,Finals,1.5,Kimberly Wright,22,6,Immaculate C,12.24x,3
100 Meter Dash,Girls,4,,Finals,1.5,Malayia Duncan,22,7,Hydel High,12.27x,2
100 Meter Dash,Girls,4,,Finals,1.5,Akeelah Bell,22,8,Holy Childhood High,12.70x,1
100 Meter Dash,Boys,3,,Finals,0.5,Tavaine Stewart,22,1,Herbert Morr,11.03x,9
100 Meter Dash,Boys,3,,Finals,0.5,Nickecoy Bramwell,22,2,Calabar High,11.06x,7
100 Meter Dash,Boys,3,,Finals,0.5,Ajae Brown,22,3,Ferncourt High,11.34x,6
100 Meter Dash,Boys,3,,Finals,0.5,Johan-Ramaldo Smythe,22,4,Muschett High,11.36x,5
100 Meter Dash,Boys,3,,Finals,0.5,Dyshon Salmon,22,5,Kingston College,11.49x,4
100 Meter Dash,Boys,3,,Finals,0.5,J Reece,22,6,St. Jago High,11.57x,3
100 Meter Dash,Boys,3,,Finals,0.5,Omario Goodwin,22,7,Bridgeport High,11.62x,2
100 Meter Dash,Boys,3,,Finals,0.5,Nyrone Wade,22,8,Kingston College,13.34x,1
200 Meter Dash,Boys,2,,Finals,-2.6,Anthony Miller,22,1,Jamaica College,21.82x,9
200 Meter Dash,Boys,2,,Finals,-2.6,Omarion Barrett,22,2,Steer Town Academy,21.97x,7
200 Meter Dash,Boys,2,,Finals,-2.6,Enrique Webster,22,3,St. Elizabet,22.15x,6
200 Meter Dash,Boys,2,,Finals,-2.6,Gary Card,22,4,Wolmer's Boy,22.33x,5
200 Meter Dash,Boys,2,,Finals,-2.6,Marcinho Rose,22,5,Kingston College,22.44x,4
200 Meter Dash,Boys,2,,Finals,-2.6,Rosean Smith,22,6,Lacovia High,22.50x,3
200 Meter Dash,Boys,2,,Finals,-2.6,Antonio Powell,22,7,Edwin Allen High,22.63x,2
200 Meter Dash,Boys,2,,Finals,-2.6,Khamani Gordon,22,8,Calabar High,22.68x,1
200 Meter Dash,Girls,2,,Finals,-1.7,Alana Reid,22,1,Hydel High,23.59x,9
200 Meter Dash,Girls,2,,Finals,-1.7,Mickaila Haisley,22,2,Immaculate C,23.87x,7
200 Meter Dash,Girls,2,,Finals,-1.7,Carleta Bernard,22,3,Mount Alvernia High,24.02x,6
200 Meter Dash,Girls,2,,Finals,-1.7,Mickayla Gardener,22,4,Wolmer's Gir,24.15x,5
200 Meter Dash,Girls,2,,Finals,-1.7,Alliah Baker,22,5,Hydel High,24.16x,4
200 Meter Dash,Girls,2,,Finals,-1.7,Shantae Pryce,22,6,St. Mary High,24.57x,3
200 Meter Dash,Girls,2,,Finals,-1.7,Diandra Kelly,22,7,Excelsior High,24.69x,2
200 Meter Dash,Girls,2,,Finals,-1.7,Mickayla Sutherland,22,8,Manchester High,25.25x,1
200 Meter Dash,Boys,3,,Finals,-0.2,Nickecoy Bramwell,22,1,Calabar High,22.82x,9
200 Meter Dash,Boys,3,,Finals,-0.2,Shavaughn Brown,22,2,Kingston College,23.14x,7
200 Meter Dash,Boys,3,,Finals,-0.2,Tavaine Stewart,22,3,Herbert Morr,23.15x,6
200 Meter Dash,Boys,3,,Finals,-0.2,Ajae Brown,22,4,Ferncourt High,23.18x,5
200 Meter Dash,Boys,3,,Finals,-0.2,Kadjori Deer,22,5,Manchester High,23.22x,4
200 Meter Dash,Boys,3,,Finals,-0.2,Milton Peynado,22,6,Greater Port,23.99x,3
200 Meter Dash,Boys,3,,Finals,-0.2,Ajani Thomas,22,7,Camperdown High,24.22x,2
200 Meter Dash,Boys,3,,Finals,-0.2,Shaun Lewis,22,--,St. Elizabet,FSx,0
200 Meter Dash,Girls,4,,Finals,-0.4,Natrece East,22,1,Wolmer's Gir,24.62x,9
200 Meter Dash,Girls,4,,Finals,-0.4,Janelia Williams,22,2,Excelsior High,25.34x,7
200 Meter Dash,Girls,4,,Finals,-0.4,Sashana Johnson,22,3,Hydel High,25.43x,6
200 Meter Dash,Girls,4,,Finals,-0.4,Kedoya Lindo,22,4,Immaculate C,25.44x,5
200 Meter Dash,Girls,4,,Finals,-0.4,Kimberly Wright,22,5,Immaculate C,25.51x,4
200 Meter Dash,Girls,4,,Finals,-0.4,Moesha Gayle,22,6,Edwin Allen High,25.92x,3
200 Meter Dash,Girls,4,,Finals,-0.4,Adora Campbell,22,7,St. Jago High,26.05x,2
200 Meter Dash,Girls,4,,Finals,-0.4,Akeelah Bell,22,8,Holy Childhood High,26.14x,1
200 Meter Dash,Girls,1,,Finals,-2.2,Brianna Lyston,22,1,Hydel High,22.53Rx,9
200 Meter Dash,Girls,1,,Finals,-2.2,Kaylia Kelly,22,2,Vere Technical,23.59x,7
200 Meter Dash,Girls,1,,Finals,-2.2,Shenese Walker,22,3,St. Jago High,23.89x,6
200 Meter Dash,Girls,1,,Finals,-2.2,Dayna Thompson,22,4,St. Mary High,24.47x,5
200 Meter Dash,Girls,1,,Finals,-2.2,Rickiann Russell,22,5,Holmwood Technical,24.50x,4
200 Meter Dash,Girls,1,,Finals,-2.2,Kaye Anderson,22,6,Bustamante High,24.83x,3
200 Meter Dash,Girls,1,,Finals,-2.2,Moya Mitchell,22,7,Vere Technical,25.43x,2
200 Meter Dash,Girls,1,,Finals,-2.2,Jaciann Woolery,22,8,Green Island High,27.13x,1
200 Meter Dash,Boys,1,,Finals,-2.2,Bryan Levell,22,1,Edwin Allen High,20.77x,9
200 Meter Dash,Boys,1,,Finals,-2.2,Deandre Watkin,22,2,Jamaica College,20.84x,7
200 Meter Dash,Boys,1,,Finals,-2.2,Gregory Prince,22,3,St. Jago High,20.92x,6
200 Meter Dash,Boys,1,,Finals,-2.2,Ricquan Graham,22,4,Wolmer's Boy,21.28x,5
200 Meter Dash,Boys,1,,Finals,-2.2,Mark Manley,22,5,Calabar High,21.34x,4
200 Meter Dash,Boys,1,,Finals,-2.2,Shavin Hector-Charles,22,6,Kingston College,21.55x,3
200 Meter Dash,Boys,1,,Finals,-2.2,Shemar Palmer,22,7,Manchester High,21.66x,2
200 Meter Dash,Boys,1,,Finals,-2.2,Adrian Kerr,22,--,Kingston College,DNFx,0
200 Meter Dash,Girls,3,,Finals,-2.6,Theianna-Lee Terrelonge,22,1,Edwin Allen High,23.91x,9
200 Meter Dash,Girls,3,,Finals,-2.6,Sabrina Dockery,22,2,Lacovia High,24.30x,7
200 Meter Dash,Girls,3,,Finals,-2.6,Abrina Wright,22,3,Holmwood Technical,24.44x,6
200 Meter Dash,Girls,3,,Finals,-2.6,Jody-Ann Daley,22,4,Hydel High,24.58x,5
200 Meter Dash,Girls,3,,Finals,-2.6,Briana Campbell,22,5,St. Jago High,24.88x,4
200 Meter Dash,Girls,3,,Finals,-2.6,Aaliyaha Morgan,22,6,St. Catherine High,24.94x,3
200 Meter Dash,Girls,3,,Finals,-2.6,Shevi-Anne Shim,22,7,Immaculate C,25.13x,2
200 Meter Dash,Girls,3,,Finals,-2.6,Poshanna-Lee Blake,22,8,St. Jago High,25.31x,1
400 Meter Dash,Boys,1,,Finals,,Gregory Prince,22,1,St. Jago High,45.99x,9
400 Meter Dash,Boys,1,,Finals,,Deandre Watkin,22,2,Jamaica College,46.50x,7
400 Meter Dash,Boys,1,,Finals,,Shemar Palmer,22,3,Manchester High,46.79x,6
400 Meter Dash,Boys,1,,Finals,,Delano Kennedy,22,4,Edwin Allen High,47.30x,5
400 Meter Dash,Boys,1,,Finals,,Derrick Grant,22,5,Ferncourt High,47.82x,4
400 Meter Dash,Boys,1,,Finals,,Emmanuel Rwotomiya,22,6,Kingston College,47.93x,3
400 Meter Dash,Boys,1,,Finals,,Kemarrio Bygrave,22,7,Jamaica College,48.10x,2
400 Meter Dash,Boys,1,,Finals,,Shaemar Uter,22,8,Kingston College,48.31x,1
400 Meter Dash,Boys,2,,Finals,,Marcinho Rose,22,1,Kingston College,48.03x,9
400 Meter Dash,Boys,2,,Finals,,Tahj-Marques White,22,2,Kingston College,48.39x,7
400 Meter Dash,Boys,2,,Finals,,Enrique Webster,22,3,St. Elizabet,48.90x,6
400 Meter Dash,Boys,2,,Finals,,Antonio Powell,22,4,Edwin Allen High,48.98x,5
400 Meter Dash,Boys,2,,Finals,,Zachary Wallace,22,5,Maggotty High,49.64x,4
400 Meter Dash,Boys,2,,Finals,,Requel Reid,22,6,Calabar High,50.30x,3
400 Meter Dash,Boys,2,,Finals,,Trevoy Smith,22,7,Herbert Morr,50.46x,2
400 Meter Dash,Boys,2,,Finals,,Rosean Smith,22,8,Lacovia High,50.62x,1
400 Meter Dash,Girls,2,,Finals,,Abigail Campbell,22,1,Ferncourt High,53.75x,9
400 Meter Dash,Girls,2,,Finals,,Natasha Fox,22,2,Edwin Allen High,54.26x,7
400 Meter Dash,Girls,2,,Finals,,Alliah Baker,22,3,Hydel High,54.44x,6
400 Meter Dash,Girls,2,,Finals,,Tonyan Beckford,22,4,Edwin Allen High,54.51x,5
400 Meter Dash,Girls,2,,Finals,,Diandra Kelly,22,5,Excelsior High,55.33x,4
400 Meter Dash,Girls,2,,Finals,,Rasheika Byfield,22,6,Lacovia High,55.49x,3
400 Meter Dash,Girls,2,,Finals,,Dayjonique Cato,22,7,Port Antonio High,56.55x,2
400 Meter Dash,Girls,2,,Finals,,Jamara Patterson,22,8,St. Catherine High,56.86x,1
400 Meter Dash,Girls,1,,Finals,,Dejanea Oakley,22,1,Clarendon College,51.81x,9
400 Meter Dash,Girls,1,,Finals,,Oneika McAnnuff,22,2,Hydel High,52.38x,7
400 Meter Dash,Girls,1,,Finals,,Kaylia Kelly,22,3,Vere Technical,53.59x,6
400 Meter Dash,Girls,1,,Finals,,Safhia Hinds,22,4,St. Jago High,54.25x,5
400 Meter Dash,Girls,1,,Finals,,Kaye Anderson,22,5,Bustamante High,54.38x,4
400 Meter Dash,Girls,1,,Finals,,Rickiann Russell,22,6,Holmwood Technical,54.90x,3
400 Meter Dash,Girls,1,,Finals,,Dejona Simpson,22,7,Excelsior High,54.98x,2
400 Meter Dash,Girls,1,,Finals,,Toriann Noad,22,8,Holmwood Technical,58.01x,1
400 Meter Dash,Boys,3,,Finals,,Troydian Flemmings,22,1,Manchester High,50.25x,9
400 Meter Dash,Boys,3,,Finals,,Samuel Creary,22,2,Jamaica College,51.06x,7
400 Meter Dash,Boys,3,,Finals,,Demarco Bennett,22,3,Excelsior High,51.12x,6
400 Meter Dash,Boys,3,,Finals,,Dantae Simpson,22,4,Port Antonio High,51.14x,5
400 Meter Dash,Boys,3,,Finals,,Shavaughn Brown,22,5,Kingston College,52.12x,4
400 Meter Dash,Boys,3,,Finals,,Kadjori Deer,22,6,Manchester High,52.94x,3
400 Meter Dash,Boys,3,,Finals,,Taj-Oneil Gordon,22,7,Kingston College,53.05x,2
400 Meter Dash,Boys,3,,Finals,,Jabari Matheson,22,8,William Knib,53.41x,1
400 Meter Dash,Girls,3,,Finals,,Sabrina Dockery,22,1,Lacovia High,54.76x,9
400 Meter Dash,Girls,3,,Finals,,Rosalee Gallimore,22,2,Holmwood Technical,55.47x,7
400 Meter Dash,Girls,3,,Finals,,Abriana Wright,22,3,Holmwood Technical,55.79x,6
400 Meter Dash,Girls,3,,Finals,,Breana Brown,22,4,Excelsior High,56.52x,5
400 Meter Dash,Girls,3,,Finals,,Aaliyaha Morgan,22,5,St. Catherine High,57.06x,4
400 Meter Dash,Girls,3,,Finals,,Shevaughn Thomas,22,6,Vere Technical,57.73x,3
400 Meter Dash,Girls,3,,Finals,,Aaliyah Mullings,22,7,Hydel High,57.75x,2
400 Meter Dash,Girls,3,,Finals,,Kris-Ann-Tai Byfield,22,8,St. Jago High,58.53x,1
70 Meter Hurdles,Girls,4,,Finals,-1.0,Malayia Duncan,22,1,Hydel High,10.38Rx,9
70 Meter Hurdles,Girls,4,,Finals,-1.0,Arihanna Brown,22,2,Edwin Allen High,10.58x,7
70 Meter Hurdles,Girls,4,,Finals,-1.0,Rihanna Anderson,22,3,St. Jago High,10.62x,6
70 Meter Hurdles,Girls,4,,Finals,-1.0,Trisaenia Cohen,22,4,Hydel High,10.66x,5
70 Meter Hurdles,Girls,4,,Finals,-1.0,Ayanna Blake,22,5,Immaculate C,10.98x,4
70 Meter Hurdles,Girls,4,,Finals,-1.0,Martina Moxam,22,6,Vere Technical,10.98x,3
70 Meter Hurdles,Girls,4,,Finals,-1.0,Tashika Thompson,22,7,Excelsior High,11.25x,2
70 Meter Hurdles,Girls,4,,Finals,-1.0,Taneca Whyte,22,8,St. Jago High,12.77x,1
80 Meter Hurdles,Girls,3,,Finals,-0.3,Camoy Binger,22,1,St. Jago High,10.87Rx,9
80 Meter Hurdles,Girls,3,,Finals,-0.3,Bryana Davidson,22,2,St. Jago High,11.06x,7
80 Meter Hurdles,Girls,3,,Finals,-0.3,Jody-Ann Daley,22,3,Hydel High,11.18x,6
80 Meter Hurdles,Girls,3,,Finals,-0.3,Tihanna Reid,22,4,Hydel High,11.29x,5
80 Meter Hurdles,Girls,3,,Finals,-0.3,Tiana Marshall,22,5,Wolmer's Gir,11.41x,4
80 Meter Hurdles,Girls,3,,Finals,-0.3,Shelley-Ann Taylor,22,6,Excelsior High,11.57x,3
80 Meter Hurdles,Girls,3,,Finals,-0.3,Danielle Young,22,7,St. Catherine High,11.59x,2
80 Meter Hurdles,Girls,3,,Finals,-0.3,Angel Robinson,22,8,Edwin Allen High,11.80x,1
100 Meter Hurdles,Girls,1,,Finals,1.8,Oneka Wilson,22,1,Hydel High,13.00Rx,9
100 Meter Hurdles,Girls,1,,Finals,1.8,Alexis James,22,2,Petersfield High,13.21x,7
100 Meter Hurdles,Girls,1,,Finals,1.8,Gabrielle Matthews,22,3,The Queen's School,13.45x,6
100 Meter Hurdles,Girls,1,,Finals,1.8,Janela Spencer,22,4,Manchester High,13.66x,5
100 Meter Hurdles,Girls,1,,Finals,1.8,Essence Burbridge,22,5,Immaculate C,13.73x,4
100 Meter Hurdles,Girls,1,,Finals,1.8,Patreece Clarke,22,6,Edwin Allen High,13.98x,3
100 Meter Hurdles,Girls,1,,Finals,1.8,Kay-Lagay Clarke,22,7,St. Jago High,14.05x,2
100 Meter Hurdles,Girls,1,,Finals,1.8,Shaneil Lysight,22,8,Immaculate C,14.74x,1
100 Meter Hurdles,Girls,2,,Finals,0.8,Kerrica Hill,22,1,Hydel High,12.71Rx,9
100 Meter Hurdles,Girls,2,,Finals,0.8,Shania Myers,22,2,Hydel High,13.27x,7
100 Meter Hurdles,Girls,2,,Finals,0.8,Asharria Ulett,22,3,St. Catherine High,13.35x,6
100 Meter Hurdles,Girls,2,,Finals,0.8,Habiba Harris,22,4,St. Elizabet,13.41x,5
100 Meter Hurdles,Girls,2,,Finals,0.8,Alexia Austin,22,5,Glengoffe High,13.70x,4
100 Meter Hurdles,Girls,2,,Finals,0.8,Quaycian Davis,22,6,St. Jago High,13.74x,3
100 Meter Hurdles,Girls,2,,Finals,0.8,Santae Wilson,22,7,Edwin Allen High,13.83x,2
100 Meter Hurdles,Girls,2,,Finals,0.8,Kadina Deeble,22,8,The Queen's School,13.94x,1
100 Meter Hurdles,Boys,3,,Finals,-1.3,Taj-Oneil Gordon,22,1,Kingston College,13.30x,9
100 Meter Hurdles,Boys,3,,Finals,-1.3,Javion Pladley,22,2,Jamaica College,13.65x,7
100 Meter Hurdles,Boys,3,,Finals,-1.3,Demarco Bennett,22,3,Excelsior High,13.76x,6
100 Meter Hurdles,Boys,3,,Finals,-1.3,Michael Dwyer,22,4,St. Jago High,13.79x,5
100 Meter Hurdles,Boys,3,,Finals,-1.3,Jerome Nicholson,22,5,Excelsior High,14.55x,4
100 Meter Hurdles,Boys,3,,Finals,-1.3,Shawn Palmer,22,6,Vere Technical,14.60x,3
100 Meter Hurdles,Boys,3,,Finals,-1.3,Kemar Whittle,22,7,Calabar High,14.61x,2
100 Meter Hurdles,Boys,3,,Finals,-1.3,Robert Miller,22,8,Calabar High,15.70x,1
110 Meter Hurdles,Boys,1,,Finals,-0.6,Jahvel Granville,22,1,St. Jago High,13.56x,9
110 Meter Hurdles,Boys,1,,Finals,-0.6,Dishaun Lamb,22,2,Calabar High,13.56x,7
110 Meter Hurdles,Boys,1,,Finals,-0.6,Tajae Francis,22,3,Kingston College,13.75x,6
110 Meter Hurdles,Boys,1,,Finals,-0.6,Sharvis Simmonds,22,4,Excelsior High,13.78x,5
110 Meter Hurdles,Boys,1,,Finals,-0.6,Jahiem Stern,22,5,Jamaica College,13.86x,4
110 Meter Hurdles,Boys,1,,Finals,-0.6,Neil-Matthew Sutherland,22,6,Jamaica College,14.14x,3
110 Meter Hurdles,Boys,1,,Finals,-0.6,Matthew Sullivan,22,7,Vere Technical,14.30x,2
110 Meter Hurdles,Boys,1,,Finals,-0.6,Andre Harris,22,8,St. Jago High,14.44x,1
110 Meter Hurdles,Boys,2,,Finals,-1.6,Jadan Campbell,22,1,Kingston College,13.67x,9
110 Meter Hurdles,Boys,2,,Finals,-1.6,Kahiem Carby,22,2,Kingston College,13.68x,7
110 Meter Hurdles,Boys,2,,Finals,-1.6,Daniel Wright,22,3,Excelsior High,13.82x,6
110 Meter Hurdles,Boys,2,,Finals,-1.6,Shaquane Gordon,22,4,Calabar High,13.88x,5
110 Meter Hurdles,Boys,2,,Finals,-1.6,Zacre Braham,22,5,Calabar High,14.07x,4
110 Meter Hurdles,Boys,2,,Finals,-1.6,Jay-Zyre Turner,22,6,Jamaica College,14.35x,3
110 Meter Hurdles,Boys,2,,Finals,-1.6,Shemar Williams,22,7,Edwin Allen High,14.35x,2
110 Meter Hurdles,Boys,2,,Finals,-1.6,Dave Moore,22,8,Excelsior High,14.99x,1
400 Meter Hurdles,Boys,2,,Finals,,Daniel Wright,22,1,Excelsior High,52.83x,9
400 Meter Hurdles,Boys,2,,Finals,,Zacre Braham,22,2,Calabar High,53.31x,7
400 Meter Hurdles,Boys,2,,Finals,,Jordan Mowatt,22,3,Kingston College,53.70x,6
400 Meter Hurdles,Boys,2,,Finals,,Theo Morgan,22,4,Edwin Allen High,53.80x,5
400 Meter Hurdles,Boys,2,,Finals,,Merrick Richards,22,5,Kingston College,53.85x,4
400 Meter Hurdles,Boys,2,,Finals,,Trevoy Smith,22,6,Herbert Morr,54.27x,3
400 Meter Hurdles,Boys,2,,Finals,,Deandre Gayle,22,7,Jamaica College,57.48x,2
400 Meter Hurdles,Boys,2,,Finals,,Princewell Martin,22,8,Jamaica College,58.88x,1
400 Meter Hurdles,Girls,Open,,Finals,,Oneika McAnnuff,22,1,Hydel High,57.68x,9
400 Meter Hurdles,Girls,Open,,Finals,,Safhia Hinds,22,2,St. Jago High,59.33x,7
400 Meter Hurdles,Girls,Open,,Finals,,Tonyan Beckford,22,3,Edwin Allen High,1:00.07x,6
400 Meter Hurdles,Girls,Open,,Finals,,Natasha Fox,22,4,Edwin Allen High,1:00.12x,5
400 Meter Hurdles,Girls,Open,,Finals,,Dejona Simpson,22,5,Excelsior High,1:00.72x,4
400 Meter Hurdles,Girls,Open,,Finals,,Shackelia Green,22,6,St. Elizabet,1:00.79x,3
400 Meter Hurdles,Girls,Open,,Finals,,Gabrielle Matthews,22,7,The Queen's School,1:01.69x,2
400 Meter Hurdles,Girls,Open,,Finals,,Tusandre Dennis,22,8,St. Catherine High,1:02.09x,1
400 Meter Hurdles,Boys,1,,Finals,,Roshawn Clarke,22,1,Camperdown High,49.50Rx,9
400 Meter Hurdles,Boys,1,,Finals,,Rayon Campbell,22,2,Kingston College,50.54x,7
400 Meter Hurdles,Boys,1,,Finals,,Antonio Forbes,22,3,Kingston College,51.48x,6
400 Meter Hurdles,Boys,1,,Finals,,Jahmani Smith,22,4,Excelsior High,51.62x,5
400 Meter Hurdles,Boys,1,,Finals,,Javaughn Pinnock,22,5,St. Jago High,52.11x,4
400 Meter Hurdles,Boys,1,,Finals,,Javel Fullerton,22,6,Calabar High,52.16x,3
400 Meter Hurdles,Boys,1,,Finals,,Romario Stewart,22,7,Petersfield High,53.43x,2
400 Meter Hurdles,Boys,1,,Finals,,Shamer Blake,22,--,St. Elizabet,DNFx,0
800 Meter Run,Boys,1,,Finals,,Jvoughnn Blake,22,1,Jamaica College,1:48.58Rx,9
800 Meter Run,Boys,1,,Finals,,Handal Roban,22,2,Jamaica College,1:48.72x,7
