event,gender,clas_s,heat,typ,wind,name,year,position,school,mark,points
100 Meter Hurdles,Boys,3,,Finals,-3.4,Milton Marshall,15,6,Glengoffe High,14.78,3
100 Meter Hurdles,Boys,3,,Finals,-3.4,Jeremy Farr,15,7,Wolmer's High,14.84,2
100 Meter Hurdles,Boys,3,,Finals,-3.4,Warren Henlon,15,8,St. Elizabeth,14.85,1
100 Meter Hurdles,Girls,1,,Finals,-4.2,Peta-gay Williams,15,1,St. Jago High,13.88,9
100 Meter Hurdles,Girls,1,,Finals,-4.2,Telecia Briscoe,15,2,Edwin Allen High,14.24,7
100 Meter Hurdles,Girls,1,,Finals,-4.2,Jeanine Williams,15,3,Immaculate,14.59,6
100 Meter Hurdles,Girls,1,,Finals,-4.2,Shantae Mcdonald,15,4,Wolmer's High,15.02,5
100 Meter Hurdles,Girls,1,,Finals,-4.2,Oweneika Watson,15,5,Holmwood Techn,15.16,4
100 Meter Hurdles,Girls,1,,Finals,-4.2,Shanice Lewis,15,6,Edwin Allen High,17.18,3
100 Meter Hurdles,Girls,1,,Finals,-4.2,Davina Young,15,7,Wolmer's High,18.54,2
100 Meter Hurdles,Girls,1,,Finals,-4.2,Andrenette Knight,15,--,St. Jago High,FS,0
100 Meter Hurdles,Girls,2,,Finals,-4.3,Janeek Brown,15,1,Wolmer's High,13.80,9
100 Meter Hurdles,Girls,2,,Finals,-4.3,Trishauna Hemmings,15,2,Glengoffe High,14.04,7
100 Meter Hurdles,Girls,2,,Finals,-4.3,Chris-ann Bryan,15,3,Wolmer's High,14.35,6
100 Meter Hurdles,Girls,2,,Finals,-4.3,Patrice Moody,15,4,Edwin Allen High,14.38,5
100 Meter Hurdles,Girls,2,,Finals,-4.3,Nicolee Foster,15,5,Holmwood Techn,14.41,4
100 Meter Hurdles,Girls,2,,Finals,-4.3,Tissanna Hickling,15,6,St. Jago High,14.42,3
100 Meter Hurdles,Girls,2,,Finals,-4.3,Safiya Thompson,15,7,St. Jago High,14.51,2
100 Meter Hurdles,Girls,2,,Finals,-4.3,Gabrielle McDonald,15,8,Holmwood Techn,15.93,1
110 Meter Hurdles,Boys,2,,Finals,-3.4,Dejour Russell,15,1,Calabar High,13.78,9
110 Meter Hurdles,Boys,2,,Finals,-3.4,Jordan Roberts,15,2,Jamaica College,13.96,7
110 Meter Hurdles,Boys,2,,Finals,-3.4,Alex Robinson,15,3,Calabar High,13.97,6
110 Meter Hurdles,Boys,2,,Finals,-3.4,Philip Beckford,15,4,Kingston College,14.46,5
110 Meter Hurdles,Boys,2,,Finals,-3.4,Oquendo Bernard,15,5,Jamaica College,14.56,4
110 Meter Hurdles,Boys,2,,Finals,-3.4,Rushane Garwood,15,6,St. Jago High,14.68,3
110 Meter Hurdles,Boys,2,,Finals,-3.4,Ryan Brown,15,7,Old Harbour High,14.75,2
110 Meter Hurdles,Boys,2,,Finals,-3.4,Brandon Bembridge,15,8,Excelsior High,15.02,1
110 Meter Hurdles,Boys,1,,Finals,-3.8,Michael O'Hara,15,1,Calabar High,13.49,9
110 Meter Hurdles,Boys,1,,Finals,-3.8,Jaheel Hyde,15,2,Wolmer's High,13.52,7
110 Meter Hurdles,Boys,1,,Finals,-3.8,Seanie Selvin,15,3,Calabar High,13.66,6
110 Meter Hurdles,Boys,1,,Finals,-3.8,Rohan Cole,15,4,St. Elizabeth,14.04,5
110 Meter Hurdles,Boys,1,,Finals,-3.8,Levaughn Battick,15,5,Kingston College,14.23,4
110 Meter Hurdles,Boys,1,,Finals,-3.8,Marvin Williams,15,6,St. Elizabeth,14.23,3
110 Meter Hurdles,Boys,1,,Finals,-3.8,Roderick Moodie,15,7,Kingston College,14.23,2
110 Meter Hurdles,Boys,1,,Finals,-3.8,Jonelle Cameron,15,8,Muschett High,14.49,1
400 Meter Hurdles,Boys,Open,,Finals,,Jaheel Hyde,15,1,49.01R,49.01R,9
400 Meter Hurdles,Boys,Open,,Finals,,Marvin Williams,15,2,51.22,51.22,7
400 Meter Hurdles,Boys,Open,,Finals,,Robin Black,15,3,52.37,52.37,6
400 Meter Hurdles,Boys,Open,,Finals,,Norman Pittersgill,15,4,53.36,53.36,5
400 Meter Hurdles,Boys,Open,,Finals,,Orlando Smith,15,5,53.96,53.96,4
400 Meter Hurdles,Boys,Open,,Finals,,Timor Barrett,15,6,54.68,54.68,3
400 Meter Hurdles,Boys,Open,,Finals,,Davian Baker,15,7,1:04.43,1:04.43,2
400 Meter Hurdles,Boys,Open,,Finals,,Kurth Collins,15,--,St. Andrew Tech,168.7A,0
400 Meter Hurdles,Girls,Open,,Finals,,Genekee Leith,15,1,St. Jago High,58.37,9
400 Meter Hurdles,Girls,Open,,Finals,,Shiann Salmon,15,2,Hydel High,58.88,7
400 Meter Hurdles,Girls,Open,,Finals,,Ranae McKenzie,15,3,Manchester High,58.90,6
400 Meter Hurdles,Girls,Open,,Finals,,Shanice Clarke,15,4,Vere Technical High,59.39,5
400 Meter Hurdles,Girls,Open,,Finals,,Candice Mcleod,15,5,Papine High,59.41,4
400 Meter Hurdles,Girls,Open,,Finals,,Britaney Duncan,15,6,Hydel High,59.87,3
400 Meter Hurdles,Girls,Open,,Finals,,Shannon Kalawan,15,7,Edwin Allen High,1:00.63,2
400 Meter Hurdles,Girls,Open,,Finals,,Andrenette Knight,15,8,St. Jago High,1:02.58,1
800 Meter Run,Boys,2,,Finals,,Leon Clarke,15,1,St. Jago High,1:53.85,9
800 Meter Run,Boys,2,,Finals,,Jauavney James,15,2,St. Elizabeth,1:55.72,7
800 Meter Run,Boys,2,,Finals,,Shemar Salmon,15,3,St. Elizabeth,1:56.73,6
800 Meter Run,Boys,2,,Finals,,Denvare Robinson,15,4,Holmwood Techn,1:58.35,5
800 Meter Run,Boys,2,,Finals,,Damoy Boyd,15,5,Kingston College,1:59.88,4
800 Meter Run,Boys,2,,Finals,,Maleik Smith,15,6,Jamaica College,2:00.55,3
800 Meter Run,Boys,2,,Finals,,Javon taye Williams,15,7,Calabar High,2:00.98,2
800 Meter Run,Boys,2,,Finals,,Conroy Ellis,15,8,Kingston College,2:01.24,1
800 Meter Run,Boys,3,,Finals,,Dwight Mason,15,1,St. Elizabeth,2:02.46,9
800 Meter Run,Boys,3,,Finals,,Keneil Samms,15,2,St. Jago High,2:04.09,7
800 Meter Run,Boys,3,,Finals,,Rushane Fullerton,15,3,Munro College,2:04.71,6
800 Meter Run,Boys,3,,Finals,,Daren Bailey,15,4,Kingston College,2:05.91,5
800 Meter Run,Boys,3,,Finals,,Rackeem Davis,15,5,Jamaica College,2:08.18,4
800 Meter Run,Boys,3,,Finals,,Toby Wright,15,6,Herbert Morrison,2:09.71,3
800 Meter Run,Boys,3,,Finals,,Nicquaine Henry,15,7,Calabar High,2:11.00,2
800 Meter Run,Boys,3,,Finals,,Kobe Simpson,15,8,Manchester High,2:11.80,1
800 Meter Run,Boys,1,,Finals,,Paul Tate,15,1,St. Elizabeth,1:52.94,9
800 Meter Run,Boys,1,,Finals,,Chad Miller,15,2,Kingston College,1:53.45,7
800 Meter Run,Boys,1,,Finals,,Devaughn Smith,15,3,Spaldings High,1:53.48,6
800 Meter Run,Boys,1,,Finals,,Akeem Francis,15,4,Edwin Allen High,1:53.69,5
800 Meter Run,Boys,1,,Finals,,Shemar Walker,15,5,Jamaica College,1:54.03,4
800 Meter Run,Boys,1,,Finals,,Shevan Parks,15,6,Bellefield High,1:56.25,3
800 Meter Run,Boys,1,,Finals,,Rojaire Bingham,15,7,Mona High,1:56.61,2
800 Meter Run,Boys,1,,Finals,,Rogay Granston,15,8,Holmwood Techn,1:57.24,1
800 Meter Run,Girls,1,,Finals,,Lisa Buchanan,15,1,Holmwood Techn,2:14.44,9
800 Meter Run,Girls,1,,Finals,,Chantai Smith,15,2,St. Elizabeth,2:14.84,7
800 Meter Run,Girls,1,,Finals,,Cameka Witter,15,3,St. Andrew Tech,2:15.33,6
800 Meter Run,Girls,1,,Finals,,Sasha-gaye Whyte,15,4,Vere Technical High,2:16.17,5
800 Meter Run,Girls,1,,Finals,,Derri-Ann Hill,15,5,Vere Technical High,2:18.14,4
800 Meter Run,Girls,1,,Finals,,Jamelia Lovelace,15,6,Dinthill Tech,2:21.51,3
800 Meter Run,Girls,1,,Finals,,Roshae Burrell,15,7,St. Jago High,2:22.92,2
800 Meter Run,Girls,1,,Finals,,Alvina Howell,15,8,Edwin Allen High,2:25.58,1
800 Meter Run,Girls,2,,Finals,,Junelle Bromfield,15,1,St. Elizabeth,2:08.65,9
800 Meter Run,Girls,2,,Finals,,Chrissani May,15,2,Holmwood Techn,2:11.62,7
800 Meter Run,Girls,2,,Finals,,Britnie Dixon,15,3,Vere Technical High,2:11.89,6
800 Meter Run,Girls,2,,Finals,,Asshanni Robb,15,4,Edwin Allen High,2:13.58,5
800 Meter Run,Girls,2,,Finals,,Janiel Moore,15,5,Edwin Allen High,2:19.70,4
800 Meter Run,Girls,2,,Finals,,Kara Grant,15,6,Spaldings High,2:21.50,3
800 Meter Run,Girls,2,,Finals,,Latrice McGann,15,7,Mavis Bank High,2:22.36,2
800 Meter Run,Girls,2,,Finals,,Shanae Fisher,15,8,Dinthill Tech,2:29.54,1
800 Meter Run,Girls,3,,Finals,,Cemore Donald,15,1,Edwin Allen High,2:11.62,9
800 Meter Run,Girls,3,,Finals,,Sanique Walker,15,2,Vere Technical High,2:12.72,7
800 Meter Run,Girls,3,,Finals,,Britney Brown,15,3,Manchester High,2:13.38,6
800 Meter Run,Girls,3,,Finals,,Tara Bert,15,4,Rusea's High,2:14.90,5
800 Meter Run,Girls,3,,Finals,,Delverna Bromfield,15,5,Holmwood Techn,2:15.22,4
800 Meter Run,Girls,3,,Finals,,Emily Coley,15,6,Hydel High,2:19.70,3
800 Meter Run,Girls,3,,Finals,,Brittney Campbell,15,7,Holmwood Techn,2:24.66,2
1500 Meter Run,Boys,2,,Finals,,Jauavney James,15,1,St. Elizabeth,4:02.91,9
1500 Meter Run,Boys,2,,Finals,,Leon Clarke,15,2,St. Jago High,4:05.19,7
1500 Meter Run,Boys,2,,Finals,,Keenan Lawrence,15,3,St. Jago High,4:06.50,6
1500 Meter Run,Boys,2,,Finals,,Denvare Robinson,15,4,Holmwood Techn,4:08.82,5
1500 Meter Run,Boys,2,,Finals,,Javon taye Williams,15,5,Calabar High,4:16.70,4
1500 Meter Run,Boys,2,,Finals,,Phillip Williams,15,6,Jamaica College,4:18.16,3
1500 Meter Run,Boys,2,,Finals,,Colin Rowe,15,7,Kingston College,4:21.22,2
1500 Meter Run,Boys,2,,Finals,,Damoy Boyd,15,8,Kingston College,4:23.45,1
1500 Meter Run,Boys,2,,Finals,,Shemar Salmon,15,9,St. Elizabeth,4:24.60,0
1500 Meter Run,Boys,2,,Finals,,High,15,10,Wolmer's High,4:25.31,0
1500 Meter Run,Boys,2,,Finals,,Golding High,15,11,Tacius Golding High,4:29.14,0
1500 Meter Run,Boys,2,,Finals,,College,15,12,Jamaica College,4:33.88,0
1500 Meter Run,Boys,3,,Finals,,Davian Gray,15,1,Spaldings High,4:20.25,9
1500 Meter Run,Boys,3,,Finals,,Rushane Fullerton,15,2,Munro College,4:21.45,7
1500 Meter Run,Boys,3,,Finals,,Tarees Rhoden,15,3,Kingston College,4:22.00,6
1500 Meter Run,Boys,3,,Finals,,Dwight Mason,15,4,St. Elizabeth,4:23.51,5
1500 Meter Run,Boys,3,,Finals,,Rondale Cowan,15,5,St. Elizabeth,4:26.75,4
1500 Meter Run,Boys,3,,Finals,,Keneil Samms,15,6,St. Jago High,4:33.07,3
1500 Meter Run,Boys,3,,Finals,,Christipher Humphery,15,7,Edwin Allen High,4:33.27,2
1500 Meter Run,Boys,3,,Finals,,Rajeeb Haye,15,8,Maggotty High,4:35.30,1
1500 Meter Run,Boys,3,,Finals,,Karime Dennis,15,9,Kingston College,4:35.99,0
1500 Meter Run,Boys,3,,Finals,,College,15,10,Jamaica College,4:39.58,0
1500 Meter Run,Boys,3,,Finals,,High,15,11,Manchester High,4:44.53,0
1500 Meter Run,Boys,3,,Finals,,High,15,12,Hydel High,4:45.58,0
1500 Meter Run,Boys,3,,Finals,,High,15,13,Calabar High,4:50.64,0
1500 Meter Run,Boys,3,,Finals,,College,15,14,Clarendon College,4:57.47,0
1500 Meter Run,Girls,1,,Finals,,Lisa Buchanan,15,1,Holmwood Techn,4:37.88,9
1500 Meter Run,Girls,1,,Finals,,Sasha-gaye Whyte,15,2,Vere Technical High,4:45.88,7
1500 Meter Run,Girls,1,,Finals,,Shanieke Watson,15,3,Holmwood Techn,4:47.41,6
1500 Meter Run,Girls,1,,Finals,,Alvina Howell,15,4,Edwin Allen High,4:50.99,5
1500 Meter Run,Girls,1,,Finals,,Roshae Burrell,15,5,St. Jago High,4:59.31,4
1500 Meter Run,Girls,1,,Finals,,Shamona Hunt,15,6,Hydel High,5:04.96,3
1500 Meter Run,Girls,1,,Finals,,Shaneice Buchanan,15,7,Rusea's High,5:05.61,2
1500 Meter Run,Girls,1,,Finals,,Chantai Smith,15,8,St. Elizabeth,5:07.10,1
1500 Meter Run,Girls,1,,Finals,,Mayeshie Mead,15,9,Bellefield High,5:11.32,0
1500 Meter Run,Girls,1,,Finals,,Jago High,15,10,St. Jago High,5:11.41,0
1500 Meter Run,Girls,1,,Finals,,Technical High,15,11,Vere Technical High,5:15.18,0
1500 Meter Run,Girls,1,,Finals,,Park,15,12,Dunoon Park,5:25.72,0
1500 Meter Run,Girls,1,,Finals,,High,15,13,Spaldings High,5:33.79,0
1500 Meter Run,Girls,1,,Finals,,High,15,14,Camperdown High,5:50.41,0
1500 Meter Run,Boys,1,,Finals,,Shevan Parks,15,1,Bellefield High,4:01.71,9
1500 Meter Run,Boys,1,,Finals,,Delano Rochester,15,2,Kingston College,4:02.09,7
1500 Meter Run,Boys,1,,Finals,,Paul Tate,15,3,St. Elizabeth,4:02.50,6
1500 Meter Run,Boys,1,,Finals,,Kajay Walker,15,4,Holmwood Techn,4:02.67,5
1500 Meter Run,Boys,1,,Finals,,Kadeem Willis,15,5,Kingston College,4:05.38,4
1500 Meter Run,Boys,1,,Finals,,Gawayne Lawton,15,6,St. Jago High,4:07.52,3
1500 Meter Run,Boys,1,,Finals,,Akeem Francis,15,7,Edwin Allen High,4:09.21,2
1500 Meter Run,Boys,1,,Finals,,Eric McKenzie,15,8,St. Jago High,4:10.31,1
1500 Meter Run,Boys,1,,Finals,,Javaughn Wisdom,15,9,Jamaica College,4:10.62,0
1500 Meter Run,Boys,1,,Finals,,Techn,15,10,Holmwood Techn,4:13.18,0
1500 Meter Run,Boys,1,,Finals,,High,15,11,Calabar High,4:13.35,0
1500 Meter Run,Boys,1,,Finals,,High,15,12,Hydel High,4:16.02,0
1500 Meter Run,Girls,2,,Finals,,Asshanni Robb,15,1,Edwin Allen High,4:40.73,9
1500 Meter Run,Girls,2,,Finals,,Chrissani May,15,2,Holmwood Techn,4:40.75,7
1500 Meter Run,Girls,2,,Finals,,Britnie Dixon,15,3,Vere Technical High,4:42.52,6
1500 Meter Run,Girls,2,,Finals,,Teresha Jacobs,15,4,Edwin Allen High,4:54.61,5
1500 Meter Run,Girls,2,,Finals,,Monifa Green,15,5,Hydel High,5:02.42,4
1500 Meter Run,Girls,2,,Finals,,Kayce-ann Plummer,15,6,Vere Technical High,5:03.05,3
1500 Meter Run,Girls,2,,Finals,,Kacey-ann Harris,15,7,Spaldings High,5:03.60,2
1500 Meter Run,Girls,2,,Finals,,Kara Grant,15,8,Spaldings High,5:15.91,1
1500 Meter Run,Girls,2,,Finals,,Shantoy Smith,15,9,St. Jago High,5:23.30,0
1500 Meter Run,Girls,2,,Finals,,High,15,10,Denbigh High,5:24.11,0
1500 Meter Run,Girls,2,,Finals,,Pond High,15,11,Green Pond High,5:24.43,0
1500 Meter Run,Girls,2,,Finals,,High,15,12,Glengoffe High,5:24.56,0
1500 Meter Run,Girls,2,,Finals,,B. Coke High,15,13,B. B. Coke High,5:39.18,0
1500 Meter Run,Girls,2,,Finals,,Jago High,15,14,St. Jago High,5:41.47,0
1500 Meter Run,Girls,2,,Finals,,Harbour High,15,15,Old Harbour High,6:09.56,0
1500 Meter Run,Girls,3,,Finals,,Kelly-ann Beckford,15,1,Albert Town High,4:45.35,9
1500 Meter Run,Girls,3,,Finals,,Tara Bert,15,2,Rusea's High,4:46.36,7
1500 Meter Run,Girls,3,,Finals,,Emily Coley,15,3,Hydel High,4:49.25,6
1500 Meter Run,Girls,3,,Finals,,Delverna Bromfield,15,4,Holmwood Techn,4:49.31,5
1500 Meter Run,Girls,3,,Finals,,Jeima Davis,15,5,Edwin Allen High,4:50.83,4
1500 Meter Run,Girls,3,,Finals,,Shaneeka Reid,15,6,Holmwood Techn,4:52.30,3
1500 Meter Run,Girls,3,,Finals,,Zenon Kerr,15,7,Hydel High,4:56.24,2
1500 Meter Run,Girls,3,,Finals,,Crystal Brown,15,8,Mavis Bank High,4:56.77,1
1500 Meter Run,Girls,3,,Finals,,Kayan Green,15,9,Edwin Allen High,4:59.49,0
1500 Meter Run,Girls,3,,Finals,,Mary High,15,10,St. Mary High,5:03.33,0
